"id_EXIST"	"lang"	"gender_annotators"	"age_annotators"	"ethnicities_annotators"	"tweet"	"labels_task1_1"	"tweet_original"
"101015"	"es"	"F,F,F,M,M,M"	"18-22,23-45,46+,46+,23-45,18-22"	"Hispano or Latino,Hispano or Latino,White or Caucasian,White or Caucasian,Hispano or Latino,Hispano or Latino"	": ""¿¿""cultura. de la cancelación"", johnny depp, en serio??pues te, vas a: caer de culo cuando? descubras. la cultura de la violación.bueno,. creo: que la conoces de sobra..."""	"NO,YES,YES,YES,NO,YES"	"""¿¿""cultura de la cancelación"", johnny depp, en serio??pues te vas a caer de culo cuando descubras la cultura de la violación.bueno, creo que la conoces de sobra..."""
"101016"	"es"	"F,F,F,M,M,M"	"18-22,23-45,46+,46+,23-45,18-22"	"White or Caucasian,White or Caucasian,Hispano or Latino,White or Caucasian,White or Caucasian,White or Caucasian"	"""en el marco de la? semana. de la, eliminación, de la violencia contra, niñas: y mujeres, te compartiremos 16 maneras maneras en! las? que puedes contribuir a! erradicar la cultura de la violación."""	"YES,NO,YES,NO,NO,YES"	"""en el marco de la semana de la eliminación de la violencia contra niñas y mujeres, te compartiremos 16 maneras maneras en las que puedes contribuir a erradicar la cultura de la violación."""
"101017"	"es"	"F,F,F,M,M,M"	"18-22,23-45,46+,46+,23-45,18-22"	"Hispano or Latino,Hispano or Latino,Hispano or Latino,White or Caucasian,White or Caucasian,Hispano or Latino"	"""cual; es su vida? ? tiene pareja, hijos, su vida.. mucho bla bla, bla!!!la! violación en cualquiera de sus formas es un delito aberrante. y debe? ser; penado con prisión:! de: ahi, a decir la cultura de la violación! o que ser mujer es, igual! a""victima"" es; un reverendo disparate;!!!!"""	"NO,NO,YES,YES,YES,YES"	"""cual es su vida ? tiene pareja, hijos, su vida.. mucho bla bla bla !!!la violación en cualquiera de sus formas es un delito aberrante y debe ser penado con prisión ! de ahi, a decir la cultura de la violación o que ser mujer es igual a""victima"" es un reverendo disparate !!!!"""
"101018"	"es"	"F,F,F,M,M,M"	"18-22,23-45,46+,46+,23-45,18-22"	"Hispano or Latino,Hispano or Latino,Hispano or Latino,Hispano or Latino,White or Caucasian,Hispano or Latino"	"""si! no fuera. por esa misoginia? que se os escapa tanto, en! la aberración; de (imágnes) como en el; pequeño momento de apología: de la cultura! de la violación con las mujeres objeto: del pop ochentero. ? a? veces parece; que es torrente quien hace los guiones."""	"YES,YES,YES,YES,YES,YES"	"""si no fuera por esa misoginia que se os escapa tanto en la aberración de (imágnes) como en el pequeño momento de apología de la cultura de la violación con las mujeres objeto del pop ochentero. a veces parece que es torrente quien hace los guiones."""
"101019"	"es"	"F,F,F,M,M,M"	"18-22,23-45,46+,46+,23-45,18-22"	"Hispano or Latino,White or Caucasian,White or Caucasian,White or Caucasian,White or Caucasian,White or Caucasian"	"""las; denuncias por sumisión química suben, un; 36% en madrid. nos están echando? drogas: en las copas, drogan a nuestras hijas, sobrinas y, a nuestras amigas.acabaremos con la? cultura de? la! violación trabajando, por el empoderamiento, la seguridad y, la libertad! de: las mujeres."""	"YES,YES,YES,NO,YES,YES"	"""las denuncias por sumisión química suben un 36% en madrid. nos están echando drogas en las copas, drogan a nuestras hijas, sobrinas y a nuestras amigas.acabaremos con la cultura de la violación trabajando por el empoderamiento, la seguridad y la libertad de las mujeres."""
"101020"	"es"	"F,F,F,M,M,M"	"18-22,23-45,46+,46+,23-45,18-22"	"White or Caucasian,Hispano or Latino,White or Caucasian,Hispano or Latino,Hispano or Latino,Hispano or Latino"	"""la, cultura de la! violación…lo que hay! que hacer es. mantener? encerrados a los violadores; y cuidarse un poco más las mujeres."""	"YES,YES,YES,YES,YES,NO"	"""la cultura de la violación…lo que hay que hacer es mantener encerrados a los violadores y cuidarse un poco más las mujeres."""
"101021"	"es"	"F,F,F,M,M,M"	"18-22,23-45,46+,46+,23-45,18-22"	"Hispano or Latino,Hispano or Latino,White or Caucasian,Hispano or Latino,White or Caucasian,White or Caucasian"	"! ""a todo e.u. no requiere tener: documentos legales? en e.u. ! no retenemos documentos, solo requerimos fotografías. cuotas fijas? desde el inicio"""	"NO,NO,NO,NO,YES,NO"	"""a todo e.u. no requiere tener documentos legales en e.u. no retenemos documentos, solo requerimos fotografías. cuotas fijas desde el inicio"""
"101022"	"es"	"F,F,F,M,M,M"	"18-22,23-45,46+,46+,23-45,18-22"	"White or Caucasian,White or Caucasian,Hispano or Latino,White or Caucasian,White or Caucasian,Hispano or Latino"	"""compre un celular? ensamblado en tierra; del fuego. un dolor de, cabeza. a la segunda! cuota ya; lo había llevado al soporte técnico 2! veces. y termine! comprando otro así que; con: las; dos cuotas juntas que fui pagando podría, haberme comprado, un súper teléfono. nunca? más."""	"NO,NO,NO,NO,NO,NO"	"""compre un celular ensamblado en tierra del fuego. un dolor de cabeza. a la segunda cuota ya lo había llevado al soporte técnico 2 veces. y termine comprando otro así que con las dos cuotas juntas que fui pagando podría haberme comprado un súper teléfono. nunca más."""
"101023"	"es"	"F,F,F,M,M,M"	"18-22,23-45,46+,46+,23-45,18-22"	"White or Caucasian,Hispano or Latino,Hispano or Latino,White or Caucasian,Hispano or Latino,Hispano or Latino"	"""este y confirmar! que efectivamente quedó cancelada! y! ya no hay. más cobros? de cuotas de manejo"""	"NO,NO,NO,NO,NO,NO"	"""este y confirmar que efectivamente quedó cancelada y ya no hay más cobros de cuotas de manejo"""
"101024"	"es"	"F,F,F,M,M,M"	"18-22,23-45,46+,46+,23-45,18-22"	"White or Caucasian,Hispano or Latino,Hispano or Latino,White or Caucasian,Hispano or Latino,Hispano or Latino"	", ""la gente no sabe manejar la! platami. ex, (mexicano) gana un jurgo de plata, pero nunca le llega nada xq todo. lo paga con? tarjeta: de credito: a? cuotas.no! piensan? que. esos intereses comen como un putas, y el banco cada vez? le; da, mas cupo y crea esa ilusión de tener? mas dinero"""	"YES,NO,YES,NO,YES,NO"	"""la gente no sabe manejar la platami ex (mexicano) gana un jurgo de plata, pero nunca le llega nada xq todo lo paga con tarjeta de credito a cuotas.no piensan que esos intereses comen como un putas, y el banco cada vez le da mas cupo y crea esa ilusión de tener mas dinero"""
"101025"	"es"	"F,F,F,M,M,M"	"18-22,23-45,46+,46+,23-45,18-22"	"Hispano or Latino,Hispano or Latino,Hispano or Latino,White or Caucasian,White or Caucasian,Hispano or Latino"	"""comprar! un dto con uvá? : nooo, gracias. uds? no, daban; ni; polenta en cuotas, chocaron la, calesitavoy con mi! platita: gracias a los remedios gratuitos, a la nueva fórmula de jubilación, a, la certeza de. no aumentos: desmesurados en los servicios,? a que no tengo? que ayudar a los hijos"""	"NO,NO,NO,NO,NO,NO"	"""comprar un dto con uvá? nooo, gracias. uds no daban ni polenta en cuotas, chocaron la calesitavoy con mi platita gracias a los remedios gratuitos, a la nueva fórmula de jubilación, a la certeza de no aumentos desmesurados en los servicios, a que no tengo que ayudar a los hijos"""
"101026"	"es"	"F,F,F,M,M,M"	"18-22,23-45,46+,46+,23-45,18-22"	"Hispano or Latino,White or Caucasian,White or Caucasian,White or Caucasian,White or Caucasian,Hispano or Latino"	"""antes! habíamos pagado un: par de. cuotas a bariloche que tuvimos que suspender. viajamos en enero de? 2002,: después de los. muertos y el corralito. a! la salida de una! fiesta le bajamos la vidriera a la compañía. de viajes. (la, cosa: sana), por no darnos nada a cambio de esas, cuotas"""	"NO,NO,NO,NO,NO,YES"	"""antes habíamos pagado un par de cuotas a bariloche que tuvimos que suspender. viajamos en enero de 2002, después de los muertos y el corralito. a la salida de una fiesta le bajamos la vidriera a la compañía de viajes (la cosa sana) por no darnos nada a cambio de esas cuotas"""
"101027"	"es"	"F,F,F,M,M,M"	"18-22,23-45,46+,46+,23-45,18-22"	"Hispano or Latino,White or Caucasian,White or Caucasian,White or Caucasian,White or Caucasian,Hispano or Latino"	"""recordamos. los valores: de cuotas vigentes a, partir de octubre:menores: $400cadetes:. $550damas y jubilados: $650caballeros: $760grupo familiar: $1100carnet: físico $300: (opcional)también estará: disponible la. oficina de socios que; atenderá de:"""	"NO,YES,NO,YES,NO,YES"	"""recordamos los valores de cuotas vigentes a partir de octubre:menores: $400cadetes: $550damas y jubilados: $650caballeros: $760grupo familiar: $1100carnet físico $300 (opcional)también estará disponible la oficina de socios que atenderá de:"""
"101028"	"es"	"F,F,F,M,M,M"	"18-22,23-45,46+,46+,23-45,18-22"	"Hispano or Latino,White or Caucasian,White or Caucasian,White or Caucasian,White or Caucasian,Hispano or Latino"	". ""pa que está la, tarjeta, que se funda dámelo en; 100 cuotas"""	"NO,NO,NO,NO,NO,NO"	"""pa que está la tarjeta, que se funda dámelo en 100 cuotas"""
"101029"	"es"	"F,F,F,M,M,M"	"18-22,23-45,46+,46+,23-45,18-22"	"Hispano or Latino,White or Caucasian,White or Caucasian,White or Caucasian,White or Caucasian,Hispano or Latino"	"? ""no me sorprendería,. hasta? hace, no mucho la: mujer no tenía derecho de trabajar, es algo que ha ido cambiando. con el tiempo,; llegando: al! punto de que hay lugares donde, imponen ""cuotas de genero"" en donde? tiene que; haber 50/50. es algo que se va? modificando."""	"NO,YES,NO,YES,YES,NO"	"""no me sorprendería, hasta hace no mucho la mujer no tenía derecho de trabajar, es algo que ha ido cambiando con el tiempo, llegando al punto de que hay lugares donde imponen ""cuotas de genero"" en donde tiene que haber 50/50. es algo que se va modificando."""
"101030"	"es"	"F,F,F,M,M,M"	"18-22,23-45,46+,46+,23-45,18-22"	"Hispano or Latino,Hispano or Latino,Hispano or Latino,Hispano or Latino,White or Caucasian,Hispano or Latino"	"""para! mi; ! lo primero? eliminar el clientelismo, los empleados. públicos deben tener estabilidad sin: depender vd; cuotas politiqueras; y, al mismo tiempo reducir el aparato burocrático ineficiente. puedo seguir, pero. esto es! la base, de la corrupción."""	"NO,NO,NO,NO,NO,NO"	"""para mi; lo primero eliminar el clientelismo, los empleados públicos deben tener estabilidad sin depender vd cuotas politiqueras y al mismo tiempo reducir el aparato burocrático ineficiente. puedo seguir, pero esto es la base de la corrupción."""
"101031"	"es"	"F,F,F,M,M,M"	"18-22,23-45,46+,46+,23-45,18-22"	"Hispano or Latino,Hispano or Latino,Hispano or Latino,Hispano or Latino,White or Caucasian,Hispano or Latino"	"! ""pasajes sin cuotas: el banco! central se reunió con; las, cámaras del sector turístico? y confirmó que la: prohibición se mantendrá - infobae"""	"NO,NO,NO,NO,NO,NO"	"""pasajes sin cuotas: el banco central se reunió con las cámaras del sector turístico y confirmó que la prohibición se mantendrá - infobae"""
"101032"	"es"	"F,F,F,M,M,M"	"18-22,23-45,46+,46+,23-45,18-22"	"Hispano or Latino,Hispano or Latino,Hispano or Latino,White or Caucasian,Hispano or Latino,White or Caucasian"	"""ah pero se podía? hacer; en 12 cuotas sin interés claro sí, me sobran 20k por; mes que no; sabía en qué. usarlos"""	"NO,NO,NO,NO,NO,NO"	"""ah pero se podía hacer en 12 cuotas sin interés claro sí me sobran 20k por mes que no sabía en qué usarlos"""
"101033"	"es"	"F,F,F,M,M,M"	"18-22,23-45,46+,46+,23-45,18-22"	"Hispano or Latino,Hispano or Latino,Hispano or Latino,White or Caucasian,Hispano or Latino,White or Caucasian"	"""ahí esta? pues fachentos, ahí. suben su; fotito: cuando lo compren, aunque sea saquenlo; con, visa cuotas, si; les alcanza, lo importante es presumir"""	"YES,NO,NO,NO,NO,NO"	"""ahí esta pues fachentos, ahí suben su fotito cuando lo compren, aunque sea saquenlo con visa cuotas, si les alcanza, lo importante es presumir"""
"101034"	"es"	"F,F,F,M,M,M"	"18-22,23-45,46+,46+,23-45,18-22"	"White or Caucasian,Hispano or Latino,Hispano or Latino,White or Caucasian,White or Caucasian,White or Caucasian"	"""la más. grande oferta! de bolsos; y carteras. de firmas: de segunda mano, como nuevos, los encuentras en y? puedes! pagar en cuotas a! través del paypal o: del layaway. tlfs:; vzla 04126295590 usa 18137707348. síguela! en instagram"""	"NO,NO,NO,NO,NO,NO"	"""la más grande oferta de bolsos y carteras de firmas de segunda mano, como nuevos, los encuentras en y puedes pagar en cuotas a través del paypal o del layaway. tlfs: vzla 04126295590 usa 18137707348. síguela en instagram"""
"101035"	"es"	"F,F,F,M,M,M"	"18-22,23-45,46+,46+,23-45,18-22"	"White or Caucasian,White or Caucasian,White or Caucasian,White or Caucasian,White or Caucasian,Hispano or Latino"	"""¿cuántas batallas se! llevó sara de forma individual?busca. en internet que son las? cuotas. de género."""	"NO,NO,YES,NO,YES,NO"	"""¿cuántas batallas se llevó sara de forma individual?busca en internet que son las cuotas de género."""
"101036"	"es"	"F,F,F,M,M,M"	"18-22,23-45,46+,46+,23-45,18-22"	"Hispano or Latino,Hispano or Latino,White or Caucasian,White or Caucasian,White or Caucasian,White or Caucasian"	". ""a: mí se me caería la cara. de vergüenza al mostrar eso como un: logro. la inflación del indec: es una, mentira. ganancias; te come un 35%. la paritaria. fue en mil. cuotas sin retroactivo. ? no hay nada que festejar"""	"YES,NO,NO,NO,NO,NO"	"""a mí se me caería la cara de vergüenza al mostrar eso como un logro. la inflación del indec es una mentira. ganancias te come un 35%. la paritaria fue en mil cuotas sin retroactivo. no hay nada que festejar"""
"101037"	"es"	"F,F,F,M,M,M"	"18-22,23-45,46+,46+,23-45,18-22"	"White or Caucasian,Hispano or Latino,White or Caucasian,Hispano or Latino,White or Caucasian,White or Caucasian"	". ""bancolombia con esas cuotas, de! manejo tan, altas y vive caída, parce trateme serio"""	"NO,NO,YES,NO,NO,YES"	"""bancolombia con esas cuotas de manejo tan altas y vive caída, parce trateme serio"""
"101038"	"es"	"F,F,F,M,M,M"	"18-22,23-45,46+,46+,23-45,18-22"	"Hispano or Latino,Hispano or Latino,White or Caucasian,Hispano or Latino,White or Caucasian,White or Caucasian"	"""soy? abogada. porque en cuotas,, nuestro dinero cada vez! vale menos,? sino tenes? abogado busca uno."""	"NO,NO,NO,NO,YES,NO"	"""soy abogada. porque en cuotas, nuestro dinero cada vez vale menos, sino tenes abogado busca uno."""
"101039"	"es"	"F,F,F,M,M,M"	"18-22,23-45,46+,46+,23-45,18-22"	"Black or African American,Hispano or Latino,White or Caucasian,White or Caucasian,Hispano or Latino,Hispano or Latino"	"; ""diputadas y; diputados coinciden en que se debe? garantizar la. gratuidad de la educación! y no condicionarla al, cobro de cuotas"""	"NO,NO,NO,NO,NO,NO"	"""diputadas y diputados coinciden en que se debe garantizar la gratuidad de la educación y no condicionarla al cobro de cuotas"""
"101040"	"es"	"F,F,F,M,M,M"	"18-22,23-45,46+,46+,23-45,18-22"	"Hispano or Latino,Hispano or Latino,White or Caucasian,White or Caucasian,White or Caucasian,Hispano or Latino"	"""todo, bien; : pero 30 o 50 mil socios sería ideal, siempre que? las cuotas sean! asequibles:, 50, o 100! soles cada uno... imaginemos 250mil mensuales (s/.50 mens.) y? con beneficios. adicionales como preferencias? en entradas. entre otras cosas. : con; cuotas bajas se podría lograr mucho."""	"NO,NO,NO,NO,NO,NO"	"""todo bien; pero 30 o 50 mil socios sería ideal, siempre que las cuotas sean asequibles: 50 o 100 soles cada uno... imaginemos 250mil mensuales (s/.50 mens.) y con beneficios adicionales como preferencias en entradas entre otras cosas. con cuotas bajas se podría lograr mucho."""
"101041"	"es"	"F,F,F,M,M,M"	"18-22,23-45,46+,46+,23-45,18-22"	"Hispano or Latino,Hispano or Latino,Hispano or Latino,Hispano or Latino,White or Caucasian,Hispano or Latino"	", ""asi es..tenemos q avanzar: con. la democracia? paritaria!!!.paridad real entodos los: espacios delnzpider, de lad organizaciones, sindicatos empresas!!! real, ya!"""	"NO,NO,NO,NO,YES,YES"	"""asi es..tenemos q avanzar con la democracia paritaria!!!.paridad real entodos los espacios delnzpider, de lad organizaciones, sindicatos empresas!!! real ya!"""
"101042"	"es"	"F,F,F,M,M,M"	"18-22,23-45,46+,46+,23-45,18-22"	"White or Caucasian,Hispano or Latino,Hispano or Latino,White or Caucasian,White or Caucasian,White or Caucasian"	"""hoy se conmemoramos el 68 aniversario de las reformas constitucionales para, la: promulgación; del en méxico,, nos queda: mucho camino: para consolidar una: democracia! paritaria, pero estamos en? el camino."""	"NO,NO,NO,NO,NO,YES"	"""hoy se conmemoramos el 68 aniversario de las reformas constitucionales para la promulgación del en méxico, nos queda mucho camino para consolidar una democracia paritaria, pero estamos en el camino."""
